Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
4.0,17,64.0,3397.875873913431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002963399887084,100,335127.2727272727
6.12,17,67.41,687.5772935614382,0.0,0.03,0.0,0.01,0.06,0.0,0.0,6,3,0,0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.46,0.0,0.03,0.0,0.0,0.97,0.97,81783,60,1514,817.83,614.8938161597612,817.83,0.0014575004577636,100,378094.4051515142
7.44,17,79.87,635.4852003587791,0.01,0.01,0.0,0.05,0.14,0.0,0.0,14,1,1,0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.42,0.0,0.03,0.0,0.0,0.97,0.97,82229,60,1514,822.29,611.8368980357267,822.29,0.0015788197517395,100,374344.3897979802
4.0,17,64.0,7888.923580416424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0001267600059509,100,335127.2727272727
6.88,17,72.85,663.2841731055706,0.01,0.0,0.0,0.05,0.12,0.0,0.0,12,0,1,0,0.01,0.1,0.01,0.0,0.0,0.0,0.0,0.12,0.41,0.0,0.04,0.02,0.0,0.96,0.96,78170,60,1514,781.7,616.6389428657468,781.7,0.001507658958435,100,380243.5858585858
4.0,17,63.94,5746.802767691992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.99,0.99,92070,60,1514,920.7,585.8681462995623,920.7,0.000176351070404,100,343241.4848484853
4.44,17,68.86,1224.7394624268172,0.0,0.0,0.01,0.0,0.01,0.0,0.0,1,0,0,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.49,0.0,0.01,0.01,0.0,0.99,0.99,89408,60,1514,894.08,589.6397749833577,894.08,0.0008186197280883,100,347675.06424242473
4.0,17,64.0,3465.965921298362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.000290789604187,100,335127.2727272727
8.88,17,77.44,654.6266136219267,0.02,0.04,0.02,0.06,0.19,0.0,0.0,19,4,2,2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.23,0.33,0.0,0.12,0.01,0.0,0.88,0.88,69080,60,2922,690.8,681.1572594645176,690.8,0.0015312886238098,100,463975.2121212121
5.0,17,68.89,502.6465526745953,0.0,0.0,0.0,0.03,0.06,0.0,0.0,6,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.43,0.0,0.09,0.01,0.0,0.91,0.91,82562,60,3488,825.62,658.2575680222645,825.62,0.0019894814491271,100,433303.0258585863
5.44,17,71.95,294.42844727978786,0.0,0.0,0.0,0.04,0.06,0.0,0.0,6,0,0,0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.06,0.47,0.0,0.02,0.0,0.0,0.98,0.98,83258,60,1514,832.58,599.0032997666318,832.58,0.0033964204788208,100,358804.95313131344
4.24,17,64.58,572.1708312245669,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,0.0,0.01,0.0,1.0,1.0,92088,66,1514,920.88,585.6078820466399,920.88,0.0017507982254028,100,342936.5915151514
4.0,17,64.0,7591.363052252448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0001345801353454,100,335127.2727272727
4.32,17,62.37,701.4590092651437,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.02,0.0,0.0,0.98,0.98,91470,60,1514,914.7,585.2780829173716,914.7,0.0014275813102722,100,342550.4343434338
4.08,17,61.06,554.8622998790875,0.0,0.01,0.0,0.01,0.02,0.0,0.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.45,0.0,0.04,0.02,0.0,0.96,0.96,86749,60,1514,867.49,592.7471652561418,867.49,0.001804039478302,100,351349.2019191919
4.0,17,64.0,5352.403557801514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0001914811134338,100,335127.2727272727
4.16,17,55.96,673.5186954531952,0.0,0.0,0.0,0.02,0.03,0.0,0.0,3,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.4,0.0,0.18,0.01,0.0,0.82,0.82,73872,60,1514,738.72,621.8209018193215,738.72,0.0014869689941406,100,386661.2339393944
4.84,17,63.38,819.5921876679271,0.0,0.0,0.0,0.02,0.03,0.0,0.0,3,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.47,0.0,0.06,0.0,0.0,0.94,0.94,86224,60,1514,862.24,598.3235522117716,862.24,0.0012231993675231,100,357991.0731313126
4.48,17,67.36,603.9558110334182,0.0,0.0,0.0,0.02,0.04,0.0,0.0,4,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.46,0.0,0.08,0.0,0.0,0.92,0.92,81805,60,1514,818.05,614.2914186033341,818.05,0.0016633105278015,100,377353.9469696967
3.92,17,61.29,1247.02062756804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.04,0.0,0.0,0.96,0.96,85714,60,1514,857.14,602.0276348568339,857.14,0.0008019208908081,100,362437.27313131327
4.08,17,65.91,2481.6311074822206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.0,1.0,93652,214,1514,936.52,580.5760023850924,936.52,0.0004056596755981,100,337068.4945454548
4.6,17,53.44,653.3987827162532,0.03,0.0,0.0,0.02,0.05,0.0,0.0,5,0,3,0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.36,0.0,0.21,0.02,0.0,0.79,0.79,66995,60,1514,669.95,621.5506898886129,669.95,0.0015304684638977,100,386325.26010101056
3.92,17,64.0,1250.5341367497413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,1.0,1.0,92648,362,1514,926.48,578.7859896526364,926.48,0.0007996702194213,100,334993.2218181818
3.92,17,62.72,3744.345947490113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.02,0.0,0.0,0.98,0.98,92044,60,1514,920.44,586.247962155361,920.44,0.0002700805664062,100,343686.6731313136
4.0,17,63.36,3791.0500103943527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.99,0.99,93498,60,1514,934.98,582.7121884304933,934.98,0.0002638006210327,100,339553.4945454546
4.0,17,64.0,7001.826285828756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0001428294181823,100,335127.2727272727
4.08,17,63.84,900.23523755559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.0,1.0,92477,252,1514,924.77,580.6032191443724,924.77,0.0011119198799133,100,337100.09808080806
4.2,17,62.3,1682.4796524571489,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.02,0.0,0.0,0.98,0.98,90117,60,1514,901.17,594.7089102912429,901.17,0.0005943703651428,100,353678.6879797976
5.12,17,62.76,447.8199454412479,0.0,0.0,0.01,0.03,0.04,0.0,0.0,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.44,0.0,0.07,0.01,0.0,0.93,0.93,80894,60,1514,808.94,610.9174557808752,808.94,0.0022330498695373,100,373220.1377777777
4.24,17,66.37,862.7006703237258,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.48,0.0,0.02,0.0,0.0,0.98,0.98,89214,60,1514,892.14,590.9122039078838,892.14,0.0011611604690551,100,349177.2327272725
4.0,17,63.36,2469.4456219678773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.99,0.99,93498,60,1514,934.98,582.7121884304933,934.98,0.0004127287864685,100,339553.4945454546
3.92,17,64.0,2325.3115713842194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,1.0,1.0,92876,362,1514,928.76,576.9861633759274,928.76,0.0004312300682067,100,332913.0327272724
4.0,17,64.0,1641.041050440553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0006127905845642,100,335127.2727272727
4.0,17,64.0,2420.7870161951264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0004150295257568,100,335127.2727272727
4.0,17,64.0,3904.6929257007737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002561116218566,100,335127.2727272727
4.08,17,65.91,4052.350173424925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.0,1.0,93668,230,1514,936.68,580.3770435908649,936.68,0.0002509593963623,100,336837.5127272727
4.0,17,65.27,1398.8940399559751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.99,0.99,92214,60,1514,922.14,583.9697138265533,922.14,0.0007148599624633,100,341020.62666666653
4.0,17,64.0,2791.104249570784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0003582906723022,100,335127.2727272727
4.0,17,64.0,4577.934948701157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002226591110229,100,335127.2727272727
3.92,17,63.36,965.5773821719542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.01,0.0,0.0,0.99,0.99,92346,60,1514,923.46,582.5368314535996,923.46,0.0010356593132019,100,339349.1599999995
4.44,17,67.43,1895.1909738695877,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.49,0.0,0.0,0.0,0.0,1.0,1.0,93609,171,1514,936.09,581.1321951000633,936.09,0.0005276608467102,100,337714.62818181806
4.0,17,64.0,2021.6338669018803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0004946589469909,100,335127.2727272727
4.44,17,63.83,1161.667206744604,0.0,0.01,0.0,0.01,0.02,0.0,0.0,2,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.48,0.0,0.0,0.01,0.0,1.0,1.0,91645,62,1514,916.45,578.663880299813,916.45,0.0008608317375183,100,334851.88636363624
4.0,17,64.0,2361.551281473808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0004340600967407,100,335127.2727272727
4.44,17,66.96,2609.6151812101416,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.01,0.0,0.0,0.99,0.99,91930,60,1514,919.3,587.4018379201062,919.3,0.0003875279426574,100,345040.9191919188
4.0,17,65.91,2483.364910951118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,0.01,0.0,0.0,0.99,0.99,91168,60,1514,911.68,582.3821314830212,911.68,0.0004026913642883,100,339168.94707070704
3.6,17,58.24,701.1588175113174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.09,0.01,0.0,0.91,0.91,85550,60,1514,855.5,605.0150261094198,855.5,0.001429419517517,100,366043.1818181818
4.0,17,64.0,2380.841124147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0004200291633605,100,335127.2727272727
4.0,17,64.0,1533.6729059788431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0006520414352416,100,335127.2727272727
4.0,17,64.0,4977.102715018037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002009201049804,100,335127.2727272727
4.0,17,63.36,2624.0476473495537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.99,0.99,92070,60,1514,920.7,585.8681462995623,920.7,0.0003811001777648,100,343241.4848484853
4.0,17,63.9,4192.710769907435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,92431,145,1514,924.31,581.3249529386222,924.31,0.0002385091781616,100,337938.7009090914
4.0,17,64.0,5829.551487859456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0001788592338562,100,335127.2727272727
4.0,17,64.0,4097.160328608688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002466917037963,100,335127.2727272727
4.08,17,65.91,2581.920479658231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.0,1.0,93668,230,1514,936.68,580.3770435908649,936.68,0.0003903484344482,100,336837.5127272727
3.92,17,64.0,4831.145614964638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.02,0.0,1.0,1.0,93104,362,1514,931.04,575.1715759824907,931.04,0.000207130908966,100,330822.3418181821
4.0,17,64.0,6696.101408090935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0001493501663208,100,335127.2727272727
4.32,17,65.68,2096.4811260396677,0.01,0.0,0.0,0.01,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93535,97,1514,935.35,582.16248512843,935.35,0.0004769992828369,100,338913.1590909095
3.92,17,65.91,1640.418483681092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,1.0,1.0,91084,98,1514,910.84,583.1822959444415,910.84,0.0006096005439758,100,340101.5903030302
4.0,17,64.0,2148.8754316395643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,1.0,1.0,94028,362,1514,940.28,577.0563419789977,940.28,0.0004684400558471,100,332994.0218181819
4.0,17,64.0,1991.5973409306744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.000502119064331,100,335127.2727272727
4.0,17,63.36,5454.65706036882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.99,0.99,93498,60,1514,934.98,582.7121884304931,934.98,0.0001833295822143,100,339553.49454545457
4.0,17,66.54,884.8929302305955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.02,0.01,0.0,0.98,0.98,90856,60,1514,908.56,586.871939294522,908.56,0.0011321711540222,100,344418.6731313131
4.0,17,65.27,760.5941416372443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.01,0.0,0.99,0.99,92426,60,1514,924.26,582.3980141352533,924.26,0.0013147711753845,100,339187.4468686868
4.0,17,64.0,4113.030516984389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002431392669677,100,335127.2727272727
4.16,17,65.23,4102.731043117615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,1.0,1.0,90816,86,1514,908.16,586.3124054355976,908.16,0.0002437496185302,100,343762.2367676766
4.0,17,64.0,4755.123234247103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002102994918823,100,335127.2727272727
4.0,17,64.0,4970.673492847916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002011799812316,100,335127.2727272727
4.0,17,64.0,3005.441504188253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0003327393531799,100,335127.2727272727
