Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
9.6,17,75.9,19.087645718196843,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,1202,60,230,120.2,76.03917119192947,120.2,0.0523902177810668,10,5781.955555555556
15.2,6,91.7,42.29954052756633,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.3,0.0,1.0,1.0,1379,60,224,137.9,64.87500802825897,137.9,0.0242805004119873,10,4208.766666666666
22.4,6,50.4,24.45783806982516,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.1,0.0,0.8,0.8,724,60,98,72.4,11.403703102257808,72.4,0.0411481857299804,10,130.04444444444437
21.2,6,52.9,19.666454105555346,0.0,0.2,0.1,0.2,0.4,0.0,0.0,4,2,0,1,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,823,60,156,82.3,29.397845726061856,82.3,0.0557716131210327,10,864.2333333333333
24.8,6,119.1,19.684803156849384,0.2,0.1,0.0,0.3,0.6,0.0,0.0,6,1,2,0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,2221,66,824,222.1,250.963675990504,222.1,0.0513047933578491,10,62982.76666666667
26.8,6,135.8,62.15579315505961,0.1,0.1,0.0,0.4,0.7,0.0,0.0,7,1,1,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1407,66,417,140.7,114.4096441156368,140.7,0.01697359085083,10,13089.566666666668
31.6,6,64.0,534.4151674226594,0.1,0.1,0.1,0.2,0.9,0.0,0.0,9,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1856,60,824,185.6,262.8304058175581,185.6,0.0019726037979125,10,69079.82222222225
17.6,17,60.4,74.56619981724249,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2643,66,1514,264.3,446.3561233912769,264.3,0.0134130954742431,10,199233.78888888884
17.6,6,85.7,37.38245522719292,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.2,0.1,1.0,1.0,1050,60,218,105.0,60.46670341784992,105.0,0.0289641141891479,10,3656.222222222222
18.4,6,126.3,16.398444723770353,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1136,60,242,113.6,73.47743417766664,113.6,0.0640266895294189,10,5398.933333333334
20.0,6,105.5,59.13975795910713,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1658,66,385,165.8,92.23737492650868,165.8,0.0202965974807739,10,8507.733333333332
11.2,17,105.7,166.3647145152014,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.9,0.9,1372,60,230,137.2,79.56660382625644,137.2,0.0065494060516357,10,6330.844444444445
21.6,6,123.2,41.84082286972925,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1234,60,230,123.4,71.57311723762709,123.4,0.0251414060592651,10,5122.711111111112
16.8,6,108.5,16.17133431983918,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,1567,60,349,156.7,94.38461503632652,156.7,0.0688729047775268,10,8908.455555555554
10.4,6,69.5,40.49842083055333,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.2,0.1,1.0,1.0,724,60,98,72.4,16.701297354796523,72.4,0.0357820987701416,10,278.9333333333334
20.8,6,103.7,40.643937815599976,0.0,0.0,0.0,0.6,0.7,0.0,0.0,7,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,996,60,214,99.6,46.51929109997749,99.6,0.0258713960647583,10,2164.0444444444447
20.4,6,101.4,17.026981384533443,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1346,60,230,134.6,72.33901667380704,134.6,0.060912799835205,10,5232.9333333333325
20.8,6,65.4,19.56724715691337,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,852,60,156,85.2,38.76080494520205,85.2,0.0595761060714721,10,1502.4
18.4,6,93.3,30.070208920468843,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1440,66,224,144.0,66.38607618402455,144.0,0.0403961896896362,10,4407.111111111111
16.0,6,114.1,33.49194941916361,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.9,0.9,1765,60,482,176.5,143.00213673617296,176.5,0.0302951097488403,10,20449.61111111111
24.0,6,112.5,18.144404107242355,0.1,0.0,0.0,0.3,0.7,0.0,0.0,7,0,1,0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1174,60,230,117.4,65.14974204775402,117.4,0.0564718961715698,10,4244.488888888888
19.2,6,110.1,21.2798976366008,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.1,0.1,0.1,0.0,0.9,0.9,1308,60,344,130.8,97.63514849797804,130.8,0.0483448028564453,10,9532.622222222222
18.4,6,107.7,22.368714654765995,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1288,60,230,128.8,74.46520440223519,128.8,0.0467996835708618,10,5545.066666666668
12.0,0,76.7,41.59786094983824,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.1,0.0,0.7,0.7,1374,60,230,137.4,75.46036487233988,137.4,0.026601505279541,10,5694.266666666666
8.0,17,56.1,78.01962812223306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,696,60,90,69.6,14.104372844381752,69.6,0.0161310911178588,10,198.93333333333337
16.0,6,141.5,19.81992301316601,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1238,60,230,123.8,68.10743147573709,123.8,0.0514415025711059,10,4638.622222222222
21.6,6,110.5,34.38210555049598,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1214,66,224,121.4,65.22473968262861,121.4,0.0299086093902587,10,4254.266666666666
6.4,17,58.2,42.3502802953198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.8,757,60,94,75.7,16.60020080199835,75.7,0.0297000885009765,10,275.56666666666666
7.2,17,71.4,45.325157961963775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,979,60,230,97.9,69.96578528903332,97.9,0.0230123043060302,10,4895.211111111112
11.2,17,97.9,49.020067085071815,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,1.0,1.0,1069,62,214,106.9,45.41769111994429,106.9,0.0260635137557983,10,2062.7666666666664
30.4,6,85.6,18.02187905505857,0.0,0.1,0.0,0.4,0.9,0.0,0.0,9,1,0,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720,60,97,72.0,11.055415967851332,72.0,0.0579133033752441,10,122.22222222222224
12.0,0,38.0,87.97627287867537,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,0.0,0.0,0.6,0.6,730,60,90,73.0,13.432961119739923,73.0,0.0134379863739013,10,180.44444444444449
19.2,6,95.5,19.761950307527183,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1070,60,218,107.0,64.45842760174102,107.0,0.0576637029647827,10,4154.888888888889
10.4,17,94.8,46.35937294484474,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1031,60,214,103.1,60.226332373066775,103.1,0.022513198852539,10,3627.211111111111
6.4,1,81.5,22.64158602693257,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.3,0.0,0.8,0.8,1441,60,230,144.1,75.63721893941427,144.1,0.0441667079925537,10,5720.988888888889
10.4,17,146.3,10.22914402122552,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.8,0.8,1558,60,230,155.8,76.77644314646402,155.8,0.1034185886383056,10,5894.622222222222
24.8,6,118.7,50.95851932128269,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1322,66,230,132.2,68.99565203692187,132.2,0.0205016136169433,10,4760.400000000001
18.4,6,70.0,20.45337465974469,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.9,0.9,1306,60,230,130.6,68.03953099322318,130.6,0.1073407888412475,10,4629.377777777778
13.6,17,95.4,17.835639948597617,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.9,0.9,1172,60,230,117.2,75.17062073857196,117.2,0.0561264038085937,10,5650.622222222223
15.6,6,150.6,24.367595190275978,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1605,60,349,160.5,85.82961156979695,160.5,0.050569200515747,10,7366.722222222223
8.0,0,69.9,15.72087388829918,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.6,0.6,944,60,214,94.4,52.787203836620186,94.4,0.0759665012359619,10,2786.4888888888886
29.6,6,165.0,70.45484934102446,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,966,66,131,96.6,28.39874801622228,96.6,0.0187418937683105,10,806.4888888888889
18.0,6,170.0,43.14865661446476,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1256,60,230,125.6,79.69274329155279,125.6,0.0248589038848876,10,6350.9333333333325
13.6,6,168.0,34.40469589240658,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,994,60,150,99.4,35.44698702130957,99.4,0.0351022005081176,10,1256.4888888888888
10.4,17,112.8,18.409966470305,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1217,60,230,121.7,61.91580304467243,121.7,0.0543618917465209,10,3833.566666666668
10.4,6,144.7,20.12558143552076,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.2,0.0,0.9,0.9,1370,60,230,137.0,69.02495522957219,137.0,0.0531095027923584,10,4764.444444444444
12.4,6,189.1,54.4413610132576,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.9,0.9,1650,60,230,165.0,70.09200303093705,165.0,0.0185338973999023,10,4912.888888888889
19.2,6,80.7,24.898912636321164,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1178,60,214,117.8,54.45446619781419,117.8,0.040444803237915,10,2965.288888888889
15.6,6,102.2,19.80095674083068,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.4,0.0,1.0,1.0,1256,60,230,125.6,55.5841704084895,125.6,0.059041404724121,10,3089.6
13.6,17,118.7,15.200344429191244,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,1179,60,230,117.9,74.792230731392,117.9,0.0690852880477905,10,5593.877777777778
9.6,17,59.0,35.36479847151502,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,1.0,748,60,101,74.8,16.518003645853952,74.8,0.0283583164215087,10,272.8444444444445
22.8,6,103.9,15.168867089994698,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,967,60,218,96.7,48.82178475503191,96.7,0.0709931850433349,10,2383.5666666666666
19.2,17,117.9,75.17495640204395,0.0,0.2,0.0,0.2,0.3,0.0,0.0,3,2,0,0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1291,74,214,129.1,59.29858533069927,129.1,0.0148619174957275,10,3516.322222222222
26.4,6,131.3,95.95358690330757,0.1,0.0,0.0,0.3,0.8,0.0,0.0,8,0,1,0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1768,66,359,176.8,125.2879350403169,176.8,0.0112103939056396,10,15697.066666666668
20.0,6,153.5,79.90916088126139,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5,0,1,0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1980,66,358,198.0,119.91385797035026,198.0,0.0128226041793823,10,14379.333333333334
17.6,17,212.6,33.8702654512801,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1970,66,352,197.0,106.19165064479724,197.0,0.0320914030075073,10,11276.666666666666
25.6,6,125.5,35.47634151581433,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,859,60,112,85.9,24.27824815206677,85.9,0.0288267850875854,10,589.4333333333333
16.8,6,68.9,30.17701992949133,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.0,0.0,0.6,0.6,954,60,230,95.4,56.36626256508015,95.4,0.0345371961593627,10,3177.155555555556
13.6,17,180.5,16.70291475400827,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,1452,60,230,145.2,86.17398421539738,145.2,0.0976834058761596,10,7425.955555555556
27.2,6,79.1,22.91791565900351,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1202,66,218,120.2,56.986938074536965,120.2,0.0465821981430053,10,3247.511111111111
14.0,17,99.5,46.924760246846176,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1356,60,230,135.6,62.65815545038367,135.6,0.021310806274414,10,3926.0444444444447
12.8,17,66.9,26.891839040221992,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.1,0.2,0.0,0.9,0.9,1418,60,224,141.8,71.94102522977492,141.8,0.0377609014511108,10,5175.511111111112
16.8,17,75.9,22.710558290539797,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1182,60,284,118.2,90.8060203584175,118.2,0.0480105876922607,10,8245.733333333334
28.8,6,127.8,31.846419359761768,0.0,0.2,0.0,0.3,0.7,0.0,0.0,7,2,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,879,66,148,87.9,27.35141678231678,87.9,0.0325308084487915,10,748.1
32.0,6,117.6,143.4823242862323,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1997,66,662,199.7,229.18069047999853,199.7,0.0070941925048828,10,52523.78888888889
24.8,6,161.3,19.723477513385504,0.2,0.0,0.0,0.2,0.7,0.0,0.0,7,0,2,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1756,66,875,175.6,250.5780871859664,175.6,0.050731611251831,10,62789.37777777778
20.8,6,105.2,40.569086739396845,0.0,0.2,0.0,0.0,0.4,0.0,0.0,4,2,0,0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,902,60,170,90.2,38.591305871774914,90.2,0.0246495962142944,10,1489.2888888888888
4.8,17,44.9,26.308584733345377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.0,0.0,0.6,0.6,1946,60,348,194.6,138.04282749285537,194.6,0.0483731985092163,10,19055.822222222225
20.0,6,186.4,62.37411944209398,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.0,0.0,0.0,1.0,1.0,6440,66,1494,644.0,601.7690586927846,644.0,0.016032600402832,10,362126.0
22.4,6,126.6,133.64891820412325,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.2,0.0,0.0,0.0,1.0,1.0,2823,66,1294,282.3,372.5700679812531,282.3,0.0076462030410766,10,138808.45555555556
32.0,6,171.8,405.5014260163388,0.1,0.0,0.0,0.4,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1445,66,566,144.5,157.58401639196222,144.5,0.0025039911270141,10,24832.722222222223
12.8,17,74.9,29.98771693761377,0.1,0.0,0.0,0.0,0.3,0.0,0.0,3,0,1,0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.7,0.7,813,60,196,81.3,41.34959357586104,81.3,0.0347826957702636,10,1709.7888888888888
17.6,6,86.6,59.932584301773126,0.1,0.2,0.0,0.1,0.3,0.0,0.0,3,2,1,0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.9,0.9,1238,60,276,123.8,78.46556215591936,123.8,0.0167830228805542,10,6156.844444444443
27.2,6,186.6,50.243881986945205,0.1,0.0,0.0,0.3,0.8,0.0,0.0,8,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5001,66,1514,500.1,568.6089165674418,500.1,0.0217298984527587,10,323316.1
32.0,6,97.4,37.98469311516208,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1732,66,569,173.2,178.83872312474412,173.2,0.0282797813415527,10,31983.28888888889
17.6,17,154.9,26.330418406101888,0.2,0.0,0.0,0.0,0.4,0.0,0.0,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1388,66,230,138.8,69.81372039617683,138.8,0.0388997077941894,10,4873.955555555557
16.8,17,125.5,44.17488785931624,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1265,60,263,126.5,82.71000208224181,126.5,0.0236335039138793,10,6840.944444444444
